IncidentId,OrgId,IncidentGrade,nb_alerts,nb_evidences,top_alert_title,top_category,top_detector,mitre_techniques,first_seen,last_seen,sample_ip,sample_sha256,sample_device_id,sample_device,sample_account,os_family,max_suspicion,country,last_verdict,threat_family,os_version_sample,antispam_direction,action_grouped,top_action_granular,nb_categories,nb_detectors,nb_entity_types,nb_unique_ips,nb_unique_devices,nb_unique_accounts,has_ip,has_account,has_device,has_file,has_email,has_impacted_entity,nb_impacted_entities,has_registry_activity,has_oauth_app,has_url,has_cloud_resource,nb_action_types,incident_duration_minutes,hour_of_day,day_of_week,is_weekend,is_business_hours,is_after_midnight,alerts_per_min,nb_multi_entity_score,multi_entity,nb_mitre_techniques,max_suspicion_num,os_eol,is_outbound_spam
36063,556,FalsePositive,7,8,0,InitialAccess,0,T1078;T1078.004|T1003;T1012;T1552.002,2024-06-04 06:56:03+00:00,2024-06-15 08:45:56+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,10080.0,6,1,0,0,0,0.0006943755579803591,1,0,2,0.0,0,0
36065,5469,FalsePositive,13,14,0,InitialAccess,0,T1078;T1078.004,2024-06-12 12:14:55+00:00,2024-06-13 18:47:29+00:00,248040,138268,98799,153085,453297,5,Suspicious,47,Suspicious,,66,,,,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1832.5666666666666,12,2,0,1,0,0.007090006726416638,2,1,1,0.0,0,0
36098,1813,FalsePositive,33,43,30,InitialAccess,47,T1566.002|T1566|T1078;T1078.004,2024-06-04 18:29:58+00:00,2024-06-11 09:02:23+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,2,3,4,2,2,3,1,1,1,1,1,1,2,1,1,1,1,0,9512.416666666666,18,1,0,1,0,0.003468785311971689,3,1,3,0.0,0,0
36108,624,FalsePositive,4,4,283,DefenseEvasion,291,T1562.001;T1562.006,2024-06-14 12:43:52+00:00,2024-06-14 12:43:52+00:00,360606,95640,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,12,4,0,1,0,4.0,0,0,1,0.0,0,0
36113,41,TruePositive,18,47,1502,Exfiltration,32,,2024-06-13 17:39:34+00:00,2024-06-13 17:39:34+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,3,1,1,3,1,1,1,1,1,1,5,1,1,1,0,0,0.0,17,3,0,1,0,18.0,1,0,0,0.0,0,0
36121,496,BenignPositive,36,45,1,InitialAccess,1,T1566.002|T1078;T1078.004|T1566,2024-06-09 17:04:32+00:00,2024-06-15 08:46:41+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,NoThreatsFound,,66,Inbound,,,2,3,4,2,2,3,1,1,1,1,1,1,2,1,1,1,0,0,8142.15,17,6,1,1,0,0.0044208936345271795,3,1,3,0.0,0,0
36125,440,TruePositive,27,34,11,InitialAccess,13,T1566,2024-06-04 01:08:43+00:00,2024-06-14 18:40:11+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Malicious,Wacatac,66,Inbound,,,2,3,3,2,2,3,1,1,1,1,1,1,4,1,1,1,0,0,10080.0,1,1,0,0,1,0.0026783057236385278,3,1,1,0.0,0,0
36144,687,TruePositive,23,36,11,InitialAccess,13,T1566,2024-06-11 09:43:20+00:00,2024-06-14 15:39:41+00:00,360606,138268,98799,153085,22412,5,,242,NoThreatsFound,,66,Inbound,,,2,2,4,3,2,5,1,1,1,1,1,1,4,1,1,1,0,0,4676.35,9,1,0,1,0,0.0049173142912119034,3,1,1,0.0,0,0
36156,52,BenignPositive,23,45,204,InitialAccess,229,,2024-06-05 02:13:02+00:00,2024-06-13 14:32:04+00:00,360606,138268,98799,153085,76168,5,Suspicious,242,Suspicious,,66,,,,2,2,3,1,4,3,1,1,1,1,1,1,4,1,1,1,0,0,10080.0,2,2,0,0,1,0.0022815196905068944,2,1,0,0.0,0,0
36177,67,BenignPositive,34,47,1,InitialAccess,1,T1566.002,2024-06-08 23:43:54+00:00,2024-06-09 03:17:30+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,0,0,213.6,23,5,1,0,0,0.15843429636533085,1,0,1,0.0,0,0
36187,8,TruePositive,39,47,4,SuspiciousActivity,3,,2024-06-03 09:36:27+00:00,2024-06-10 15:45:19+00:00,360606,16,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,2,4,3,2,2,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,9,0,0,1,0,0.0038686638230334292,3,1,0,0.0,0,0
36216,6,BenignPositive,11,12,2,CommandAndControl,2,,2024-06-06 09:09:38+00:00,2024-06-06 12:22:09+00:00,360606,138268,98799,153085,453297,0,Suspicious,242,Suspicious,,0,,,,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,192.51666666666668,9,3,0,1,0,0.05684264921195418,1,0,0,0.0,0,0
36261,36,BenignPositive,35,47,1,InitialAccess,1,T1566.002,2024-06-03 09:16:47+00:00,2024-06-03 11:23:42+00:00,360606,138268,98799,153085,4485,5,,242,NoThreatsFound,,66,Inbound,,,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,1,0,0,126.91666666666667,9,0,0,1,0,0.2736156351791531,1,0,1,0.0,0,0
36296,677,TruePositive,10,10,785,SuspiciousActivity,5,T1558,2024-06-07 02:04:28+00:00,2024-06-08 06:40:49+00:00,270891,138268,98799,153085,453297,5,,242,,,66,,,,2,2,3,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,1716.35,2,4,0,0,1,0.005822924855154745,3,1,1,0.0,0,0
36304,395,TruePositive,29,34,5,InitialAccess,6,T1566,2024-06-11 12:09:38+00:00,2024-06-14 20:55:19+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,2,2,4,2,1,3,1,1,1,1,1,1,4,1,1,1,0,0,4845.683333333333,12,1,0,1,0,0.00598347323427361,2,1,1,0.0,0,0
36311,410,BenignPositive,19,22,76302,Exfiltration,283,T1210|T1566,2024-06-07 15:20:29+00:00,2024-06-13 19:24:14+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,2,2,3,2,2,2,1,1,1,1,1,1,3,1,1,1,0,0,8883.75,15,4,0,1,0,0.0021384957370775767,3,1,2,0.0,0,0
36323,2732,FalsePositive,40,41,189,SuspiciousActivity,5,,2024-06-04 10:54:09+00:00,2024-06-08 21:11:04+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Malicious,CVE-2010-0840,66,,,,3,3,3,2,2,2,1,1,1,1,1,1,4,1,1,1,0,0,6376.916666666667,10,1,0,1,0,0.006271640425948912,3,1,0,0.0,0,0
36334,146,TruePositive,43,47,355,Discovery,87,T1016;T1059.001|T1007;T1016;T1018;T1049;T1087;T1135|T1007;T1016;T1018;T1049;T1069.001;T1087;T1087.001;T1135|T1047;T1518.001|T1059;T1059.007|T1047;T1497.001|T1059.001|T1007;T1059.001|T1047;T1120;T1497.001,2024-06-13 07:33:56+00:00,2024-06-13 20:16:18+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,3,3,1,2,2,1,1,1,1,1,1,4,1,1,1,0,0,762.3666666666667,7,3,0,0,0,0.05632941792934806,2,1,9,0.0,0,0
36378,398,FalsePositive,35,42,30,InitialAccess,47,T1566.002,2024-06-05 16:11:10+00:00,2024-06-10 23:24:12+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,Inbound,,,3,3,5,1,2,3,1,1,1,1,1,1,4,1,1,1,0,0,7633.033333333334,16,2,0,1,0,0.004584732404451993,2,1,1,0.0,0,0
36395,158,BenignPositive,30,47,1,InitialAccess,1,T1566.002|T1078;T1078.004|T1078,2024-06-03 05:16:12+00:00,2024-06-10 23:56:26+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,2,2,4,2,1,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,5,0,0,0,1,0.0029758952484872534,2,1,3,0.0,0,0
36430,1685,TruePositive,27,31,62,SuspiciousActivity,5,T1566|T1568;T1008,2024-05-29 02:47:42+00:00,2024-06-12 21:15:20+00:00,360606,138268,98799,153085,84439,5,,242,Malicious,,66,Inbound,,,2,2,3,2,2,3,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,2,2,0,0,1,0.0026783057236385278,3,1,2,0.0,0,0
36441,1291,BenignPositive,24,27,5,InitialAccess,6,T1566,2024-06-05 12:52:17+00:00,2024-06-10 20:02:26+00:00,360606,138268,98799,153085,65193,5,,242,NoThreatsFound,,66,Inbound,,,2,2,3,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,7630.15,12,2,0,1,0,0.0031450043571414534,3,1,1,0.0,0,0
36457,499,FalsePositive,10,12,8,InitialAccess,10,T1566.001,2024-06-07 15:30:29+00:00,2024-06-07 15:30:29+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,4,0,1,0,10.0,1,0,1,0.0,0,0
36482,1573,BenignPositive,45,47,3268,SuspiciousActivity,5,,2024-06-05 06:52:51+00:00,2024-06-08 23:18:07+00:00,360606,138268,98799,153085,10460,5,Suspicious,242,Suspicious,,66,,,,2,2,3,2,2,2,1,1,1,1,1,1,4,1,1,1,0,0,5305.266666666666,6,2,0,0,0,0.008480538734075433,3,1,0,0.0,0,0
36484,615,BenignPositive,26,31,5,InitialAccess,6,T1566|T1003.001;T1550.002,2024-05-26 03:55:26+00:00,2024-06-13 03:52:41+00:00,360606,262,98799,153085,453297,5,Suspicious,242,NoThreatsFound,,66,Intraorg,,,3,3,4,2,2,3,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,3,6,1,0,1,0.0025791092153556196,3,1,2,0.0,0,0
36493,408,BenignPositive,33,38,4,SuspiciousActivity,3,T1047;T1057|T1027;T1027.002;T1027.005;T1105;T1204.002,2024-06-05 08:28:02+00:00,2024-06-15 14:42:42+00:00,28827,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,3,3,4,3,2,3,1,1,1,1,1,1,4,1,1,1,0,0,10080.0,8,2,0,1,0,0.0032734847733359787,3,1,2,0.0,0,0
36521,156,BenignPositive,30,46,1,InitialAccess,1,T1566.002|T1566,2024-06-03 13:31:49+00:00,2024-06-13 19:13:43+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,2,3,4,2,1,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,13,0,0,1,0,0.0029758952484872534,2,1,2,0.0,0,0
36524,2003,TruePositive,15,21,5,InitialAccess,6,T1566,2024-05-26 07:30:20+00:00,2024-06-05 16:01:21+00:00,103240,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,2,2,4,2,1,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,7,6,1,0,0,0.0014879476242436267,2,1,1,0.0,0,0
36531,715,TruePositive,39,43,0,InitialAccess,0,T1078;T1078.004|T1110;T1110.003;T1110.001,2024-06-04 14:06:48+00:00,2024-06-13 01:56:14+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,3,4,3,1,3,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,14,1,0,1,0,0.0038686638230334292,2,1,2,0.0,0,0
36536,125,BenignPositive,33,46,4189,Exfiltration,397,,2024-06-10 20:24:59+00:00,2024-06-12 06:18:27+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,3,3,3,2,1,3,1,1,1,1,1,1,5,1,1,1,0,0,2033.4666666666667,20,0,0,0,0,0.016220467280532162,2,1,0,0.0,0,0
36549,215,BenignPositive,10,12,1,InitialAccess,1,T1566.002,2024-06-08 23:50:48+00:00,2024-06-09 02:57:55+00:00,360606,138268,98799,153085,453297,5,,242,Suspicious,,66,Inbound,,,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,187.11666666666667,23,5,1,0,0,0.053158500930273765,1,0,1,0.0,0,0
36554,1993,FalsePositive,29,36,30,InitialAccess,47,T1566.002|T1189;T1071;T1203,2024-06-03 09:27:22+00:00,2024-06-10 21:22:21+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,2,4,4,2,1,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,9,0,0,1,0,0.002876698740204345,2,1,2,0.0,0,0
36557,2555,FalsePositive,28,36,0,InitialAccess,0,T1078;T1078.004,2024-06-03 07:03:26+00:00,2024-06-13 00:34:26+00:00,360606,138268,98799,153085,9347,5,,242,NoThreatsFound,,66,Inbound,ContainAccount,disable account.,2,3,4,2,1,3,1,1,1,1,1,1,2,1,1,1,0,1,10080.0,7,0,0,0,0,0.0027775022319214363,2,1,1,0.0,0,0
36563,1814,BenignPositive,31,36,1,InitialAccess,1,T1566.002|T1566.001|T1003;T1098,2024-05-30 13:41:57+00:00,2024-06-12 18:08:00+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,3,4,5,3,1,3,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,13,3,0,1,0,0.0030750917567701616,2,1,3,0.0,0,0
36565,219,BenignPositive,2,2,40262,Exfiltration,285,,2024-06-10 16:41:29+00:00,2024-06-10 16:41:29+00:00,360606,138268,98799,153085,80773,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,0,0,1,0,2.0,0,0,0,0.0,0,0
36582,133,BenignPositive,17,17,2,CommandAndControl,2,T1078,2024-05-24 18:19:48+00:00,2024-06-13 15:16:00+00:00,360606,138268,98799,153085,75310,5,Suspicious,242,Suspicious,,66,,,,2,2,2,2,2,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,18,4,0,1,0,0.0016863406408094434,3,1,1,0.0,0,0
36593,1146,TruePositive,37,46,1,InitialAccess,1,T1566.002|T1566,2024-06-05 07:43:59+00:00,2024-06-13 16:15:22+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Malicious,,66,Inbound,,,3,3,4,2,2,4,1,1,1,1,1,1,4,1,1,1,0,0,10080.0,7,2,0,0,0,0.0036702708064676125,3,1,2,0.0,0,0
36594,16,BenignPositive,17,46,631,Exfiltration,24,,2024-06-05 23:32:22+00:00,2024-06-14 07:16:13+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,2,2,2,1,2,1,1,1,1,1,1,5,1,1,1,0,0,10080.0,23,2,0,0,0,0.0016863406408094434,2,1,0,0.0,0,0
36617,725,BenignPositive,30,44,5224,Malware,394,T1531,2024-06-05 12:12:14+00:00,2024-06-13 20:04:08+00:00,360606,1085,98799,153085,453297,5,Suspicious,242,Suspicious,AdFind,66,,,,4,4,5,1,2,3,1,1,1,1,1,1,4,1,1,1,0,0,10080.0,12,2,0,1,0,0.0029758952484872534,2,1,1,0.0,0,0
36624,243,FalsePositive,8,9,15,InitialAccess,19,T1078,2024-06-05 16:59:53+00:00,2024-06-11 20:08:50+00:00,50191,138268,98799,153085,453297,5,,0,,,66,,,,2,2,3,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,8828.95,16,2,0,1,0,0.0009060073952853639,2,1,1,0.0,0,0
36627,3993,FalsePositive,27,31,0,InitialAccess,0,T1078;T1078.004|T1566.002|T1566,2024-06-04 11:21:20+00:00,2024-06-12 16:17:16+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,NoThreatsFound,,66,Inbound,,,2,3,4,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,11,1,0,1,0,0.0026783057236385278,3,1,3,0.0,0,0
36630,245,TruePositive,26,31,4,SuspiciousActivity,3,T1566,2024-06-06 23:28:09+00:00,2024-06-12 19:13:38+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,Phish,66,,,,3,3,3,2,2,3,1,1,1,1,1,1,3,1,1,1,0,0,8385.483333333334,23,3,0,0,0,0.00310022675376449,3,1,1,0.0,0,0
36636,1820,FalsePositive,18,18,0,InitialAccess,0,T1078;T1078.004,2024-06-04 14:17:51+00:00,2024-06-13 20:47:26+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,3,3,3,2,1,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,14,1,0,1,0,0.001785537149092352,2,1,1,0.0,0,0
36639,24,TruePositive,19,46,1,InitialAccess,1,T1566.002,2024-06-03 10:13:51+00:00,2024-06-03 10:13:51+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,0,0,0.0,10,0,0,1,0,19.0,1,0,1,0.0,0,0
36641,1613,TruePositive,28,32,278,SuspiciousActivity,5,,2024-06-07 08:05:15+00:00,2024-06-16 03:23:36+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,3,3,3,2,2,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,8,4,0,1,0,0.0027775022319214363,3,1,0,0.0,0,0
36644,980,TruePositive,19,23,8,InitialAccess,10,T1566.001|T1566,2024-06-11 14:30:36+00:00,2024-06-15 15:38:14+00:00,360606,138268,98799,153085,64147,5,Suspicious,242,NoThreatsFound,,66,Inbound,,,2,2,3,1,1,3,1,1,1,1,1,1,2,1,1,1,0,0,5827.633333333333,14,1,0,1,0,0.003259769299835868,1,0,2,0.0,0,0
36649,1228,FalsePositive,32,39,8,InitialAccess,10,T1566.001|T1087;T1087.002,2024-06-03 10:39:30+00:00,2024-06-17 01:31:47+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,ContainAccount,change user password.,2,3,4,3,1,3,1,1,1,1,1,1,3,1,1,1,0,1,10080.0,10,0,0,1,0,0.00317428826505307,2,1,2,0.0,0,0
36650,664,BenignPositive,40,46,380,Malware,133,,2024-06-05 16:19:48+00:00,2024-06-11 13:06:40+00:00,360606,121291,98799,153085,453297,5,Suspicious,242,Malicious,Astaroth,66,,,,2,2,3,1,3,2,1,1,1,1,1,1,2,1,1,1,0,0,8446.866666666667,16,2,0,1,0,0.004734923215328524,2,1,0,0.0,0,0
36683,200,TruePositive,40,42,9,InitialAccess,11,T1566,2024-06-06 04:52:29+00:00,2024-06-12 16:44:40+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,uTorrent,66,,,,3,3,4,1,2,3,1,1,1,1,1,1,3,1,1,1,0,0,9352.183333333332,4,3,0,0,1,0.00427661883387296,2,1,1,0.0,0,0
36702,2293,BenignPositive,16,18,15,InitialAccess,19,T1110|T1046|T1485,2024-06-05 02:46:09+00:00,2024-06-14 09:53:28+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,3,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,2,2,0,0,1,0.001587144132526535,2,1,3,0.0,0,0
36706,25,BenignPositive,23,46,3145,Exfiltration,30,,2024-06-06 15:09:47+00:00,2024-06-06 21:32:11+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,2,2,1,1,4,1,1,1,1,1,1,6,1,1,1,0,0,382.4,15,3,0,1,0,0.059989567031820554,1,0,0,0.0,0,0
36739,84,TruePositive,37,46,1941,Exfiltration,68,T1078;T1078.004,2024-06-04 05:59:32+00:00,2024-06-16 00:44:00+00:00,360606,138268,98799,153085,27299,5,,242,,,66,,,,2,2,5,3,1,2,1,1,1,1,1,1,5,1,1,1,0,0,10080.0,5,1,0,0,1,0.0036702708064676125,2,1,1,0.0,0,0
36743,1353,TruePositive,26,29,48,InitialAccess,66,T1566.002|T1078;T1078.004|T1485,2024-06-05 09:22:00+00:00,2024-06-17 00:13:24+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,2,2,4,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,9,2,0,1,0,0.0025791092153556196,2,1,3,0.0,0,0
36751,3204,TruePositive,36,42,3687,Execution,1673,T1047|T1566|T1053|T1068;T1134;T1134.001|T1007;T1016;T1018;T1047;T1049;T1082;T1087;T1135;T1497.001|T1078;T1078.004|T1485,2024-06-03 08:18:24+00:00,2024-06-16 05:12:22+00:00,181649,138268,98799,153085,453297,5,Suspicious,30,Suspicious,,66,,,,4,4,4,3,2,3,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,8,0,0,1,0,0.003571074298184704,3,1,7,0.0,0,0
36752,1095,TruePositive,34,46,1,InitialAccess,1,T1566.002|T1110;T1110.003;T1110.001,2024-06-03 12:23:26+00:00,2024-06-07 01:26:24+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,3,4,5,2,2,4,1,1,1,1,1,1,4,1,1,1,1,0,5102.966666666666,12,0,0,1,0,0.006661485511269013,3,1,2,0.0,0,0
36765,958,FalsePositive,29,34,559,SuspiciousActivity,44,T1055;T1055.001;T1055.002;T1055.003;T1055.004;T1055.005;T1055.012|T1566|T1078;T1078.004,2024-06-03 14:51:41+00:00,2024-06-13 21:31:27+00:00,360606,11414,98799,153085,453297,5,Suspicious,242,Suspicious,MediaArena,66,Inbound,,,3,4,4,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,14,0,0,1,0,0.002876698740204345,3,1,3,0.0,0,0
36771,1,TruePositive,19,24,3,InitialAccess,4,T1078;T1078.004|T1566.002,2024-06-03 02:18:17+00:00,2024-06-13 03:48:57+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,1,3,3,3,1,2,1,1,1,1,1,1,2,1,1,1,0,1,10080.0,2,0,0,0,1,0.0018847336573752603,2,1,2,0.0,0,0
36797,88,FalsePositive,25,29,235,LateralMovement,252,T1534|T1078;T1078.004,2024-06-04 05:09:21+00:00,2024-06-11 05:26:34+00:00,360606,138268,98799,153085,15028,5,Suspicious,242,Suspicious,Phonzy,66,Intraorg,,,3,3,3,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,5,1,0,0,1,0.002479912707072711,3,1,2,0.0,0,0
36801,29,BenignPositive,17,43,1084,SuspiciousActivity,790,,2024-06-10 22:14:59+00:00,2024-06-10 22:14:59+00:00,360606,138268,98799,2402,453297,5,,242,,,66,,,,1,1,1,1,3,1,1,1,1,1,1,1,5,1,1,1,0,0,0.0,22,0,0,0,0,17.0,1,0,0,0.0,0,0
36816,43,TruePositive,4,4,0,InitialAccess,0,T1078;T1078.004,2024-06-06 02:04:27+00:00,2024-06-06 02:04:27+00:00,360606,138268,98799,153085,34093,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,2,3,0,0,1,4.0,0,0,1,0.0,0,0
36829,43,BenignPositive,15,26,1,InitialAccess,1,T1566.002,2024-06-16 17:36:29+00:00,2024-06-16 17:36:29+00:00,360606,138268,98799,153085,221758,5,,242,Malicious,,66,Inbound,,,1,1,4,1,1,3,1,1,1,1,1,1,2,1,1,1,0,0,0.0,17,6,1,1,0,15.0,1,0,1,0.0,0,0
36831,57,BenignPositive,3,4,52901,Exfiltration,46,,2024-06-13 20:27:33+00:00,2024-06-13 20:27:33+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,20,3,0,0,0,3.0,1,0,0,0.0,0,0
36894,173,TruePositive,33,46,1,InitialAccess,1,T1566.002,2024-06-04 00:34:20+00:00,2024-06-09 16:25:28+00:00,360606,138268,98799,153085,20673,5,Suspicious,242,NoThreatsFound,,66,Inbound,,,3,3,3,1,3,2,1,1,1,1,1,1,2,1,1,1,0,0,8151.133333333333,0,1,0,0,1,0.004048020150144748,2,1,1,0.0,0,0
36901,112,BenignPositive,17,46,19,InitialAccess,28,T1566,2024-06-06 22:53:12+00:00,2024-06-06 22:53:12+00:00,360606,138268,98799,153085,65265,5,,242,Malicious,,66,Inbound,,,1,1,3,2,1,3,1,1,1,1,1,1,2,1,1,1,0,0,0.0,22,3,0,0,0,17.0,2,1,1,0.0,0,0
36905,173,TruePositive,37,46,1,InitialAccess,1,T1566.002|T1105;T1140;T1216;T1218;T1218.003;T1218.004;T1218.005;T1218.010;T1218.011;T1220,2024-06-06 06:13:02+00:00,2024-06-14 03:23:30+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Malicious,,66,Inbound,,,4,4,4,2,2,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,6,3,0,0,0,0.0036702708064676125,3,1,2,0.0,0,0
36910,1473,FalsePositive,31,32,17509,SuspiciousActivity,5,T1078;T1078.004,2024-06-03 07:21:28+00:00,2024-06-14 07:04:19+00:00,360606,138268,98799,153085,64097,5,Suspicious,242,Suspicious,,66,,,,2,2,4,3,2,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,7,0,0,0,0,0.0030750917567701616,3,1,1,0.0,0,0
36920,3,BenignPositive,39,46,2,CommandAndControl,2,,2024-06-04 06:03:39+00:00,2024-06-04 19:02:46+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,1,1,3,1,3,3,1,1,1,1,1,1,3,1,1,1,0,0,779.1166666666667,6,1,0,0,0,0.049992522485952956,2,1,0,0.0,0,0
36934,3,BenignPositive,42,46,2,CommandAndControl,2,,2024-06-06 09:45:47+00:00,2024-06-06 22:43:14+00:00,360606,138268,98799,153085,453297,0,Suspicious,242,Suspicious,,0,,,,1,1,4,1,3,3,1,1,1,1,1,1,3,1,1,1,0,0,777.45,9,3,0,1,0,0.053953368874044574,2,1,0,0.0,0,0
36948,3,BenignPositive,41,46,410,SuspiciousActivity,3,,2024-06-13 08:24:00+00:00,2024-06-13 15:12:44+00:00,360606,2,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,2,4,3,3,2,1,1,1,1,1,1,3,1,1,1,0,0,408.73333333333335,8,3,0,1,0,0.10006508298080052,3,1,0,0.0,0,0
36973,321,BenignPositive,21,22,318,Persistence,1381,T1078|T1003;T1012;T1552.002|T1078;T1078.004|T1059,2024-06-05 04:19:21+00:00,2024-06-12 11:42:35+00:00,360606,138268,98799,153085,56698,5,Suspicious,242,Suspicious,,66,,,,2,3,3,2,2,3,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,4,2,0,0,1,0.0020831266739410772,3,1,4,0.0,0,0
36976,114,FalsePositive,31,35,4,InitialAccess,3,T1003;T1012;T1552.002|T1078;T1078.004|T1078|T1110,2024-04-14 09:06:27+00:00,2024-06-12 17:07:41+00:00,26845,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,4,5,5,3,2,3,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,9,6,1,1,0,0.0030750917567701616,3,1,4,0.0,0,0
36984,2707,FalsePositive,23,24,0,InitialAccess,0,T1078;T1078.004|T1566,2024-06-05 11:10:58+00:00,2024-06-17 01:33:51+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,Cymulion,66,,,,2,3,3,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,11,2,0,1,0,0.0022815196905068944,3,1,2,0.0,0,0
