IncidentId,OrgId,IncidentGrade,first_seen,last_seen,nb_alerts,nb_evidences,nb_categories,top_category,mitre_techniques,nb_detectors,top_detector,top_alert_title,nb_entity_types,has_ip,has_file,has_account,has_device,has_email,sample_ip,sample_sha256,sample_filename,sample_device,sample_account,country,max_suspicion,os_family,threat_family,last_verdict,incident_duration_minutes,hour_of_day,day_of_week,is_weekend,is_business_hours
21891,174,TruePositive,2024-06-05 12:21:59+00:00,2024-06-17 01:35:33+00:00,9,39,5,InitialAccess,T1566.001|T1055;T1055.001;T1055.002;T1055.003;T1055.004;T1055.012;T1059.001;T1106|T1129;T1218.001;T1218.003;T1218.010;T1218.011;T1620|T1078;T1078.004,8,10,8,12,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Malicious,16633,12,2,0,1
21895,196,TruePositive,2024-05-26 18:58:04+00:00,2024-06-11 12:18:23+00:00,3,66,2,Discovery,T1595|T1566,3,109,87,7,1,1,1,1,1,4889,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,22640,18,6,1,1
21946,611,TruePositive,2024-06-03 13:59:57+00:00,2024-06-13 11:51:41+00:00,6,55,3,CredentialAccess,T1566.002|T1078;T1110|T1078;T1078.004,4,1943,4647,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,14271,13,0,0,1
22026,45,FalsePositive,2024-06-04 00:54:19+00:00,2024-06-11 22:27:06+00:00,9,67,2,InitialAccess,T1566|T1078;T1078.004,5,6,5,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,11372,0,1,0,0
22146,432,FalsePositive,2024-06-06 20:00:07+00:00,2024-06-07 17:05:34+00:00,2,6,2,Exfiltration,T1078,2,24,999,3,1,1,1,1,1,87719,138268,289573,153085,453297,242,Unknown,5,,Unknown,1265,20,3,0,0
22179,21,BenignPositive,2024-06-03 22:19:50+00:00,2024-06-14 03:19:24+00:00,10,68,2,SuspiciousActivity,T1566.002,2,3,4,9,1,1,1,1,1,360606,138268,289573,8064,453297,242,Suspicious,5,,Suspicious,14699,22,0,0,0
22206,129,BenignPositive,2024-06-04 19:04:07+00:00,2024-06-15 02:41:35+00:00,2,27,1,Exfiltration,,2,104,20492,5,1,1,1,1,1,360606,138268,269773,153085,453297,242,Unknown,5,,Unknown,14857,19,1,0,0
22213,43,BenignPositive,2024-05-23 14:44:10+00:00,2024-05-23 14:44:10+00:00,1,68,1,Impact,,1,52,10,1,1,1,1,1,1,358,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,14,3,0,1
22239,2,BenignPositive,2024-06-04 09:44:44+00:00,2024-06-13 22:24:30+00:00,2,68,2,Exfiltration,T1078;T1078.004,2,42,27,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,13719,9,1,0,1
22261,2,BenignPositive,2024-06-12 03:38:43+00:00,2024-06-12 03:38:43+00:00,1,68,1,Exfiltration,,1,15,13,4,1,1,1,1,1,360606,138268,289573,153085,6752,242,Unknown,5,,Unknown,0,3,2,0,0
22405,36,FalsePositive,2024-06-03 00:19:42+00:00,2024-06-05 11:33:48+00:00,15,68,3,SuspiciousActivity,,4,36,118,5,1,1,1,1,1,360606,7,0,153085,453297,242,Suspicious,5,,Suspicious,3554,0,0,0,0
22458,158,FalsePositive,2024-06-04 16:51:01+00:00,2024-06-10 05:09:52+00:00,4,55,1,InitialAccess,T1566.002|T1566,2,11,9,5,1,1,1,1,1,360606,138268,289573,153085,4471,242,Unknown,5,,Malicious,7938,16,1,0,1
22478,151,BenignPositive,2024-06-05 09:55:15+00:00,2024-06-05 09:55:15+00:00,1,68,1,InitialAccess,,1,113,91,3,1,1,1,1,1,360606,138268,289573,153085,30347,242,Unknown,5,,Unknown,0,9,2,0,1
22522,299,BenignPositive,2024-06-06 12:00:25+00:00,2024-06-13 22:40:56+00:00,9,67,3,InitialAccess,T1566|T1078;T1078.004,4,28,19,11,1,1,1,1,1,360606,102888,181871,153085,453297,242,Suspicious,5,,Suspicious,10720,12,3,0,1
22555,1613,FalsePositive,2024-06-04 12:41:40+00:00,2024-06-16 19:10:40+00:00,12,48,3,InitialAccess,T1566|T1078;T1078.004,4,11,9,10,1,1,1,1,1,360606,138268,289573,153085,73317,242,Suspicious,5,,Suspicious,17669,12,1,0,1
22561,131,BenignPositive,2024-06-03 16:08:28+00:00,2024-06-16 20:45:27+00:00,8,46,6,InitialAccess,T1566|T1110|T1557.001|T1018|T1485,6,6,5,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Malicious,18996,16,0,0,1
22603,707,FalsePositive,2024-06-05 12:50:56+00:00,2024-06-11 19:29:58+00:00,6,28,4,Execution,T1110;T1078|T1566,5,115,93,9,1,1,1,1,1,360606,138268,289573,153085,46551,242,Unknown,5,,NoThreatsFound,9039,12,2,0,1
22613,29,BenignPositive,2024-06-03 14:01:01+00:00,2024-06-10 18:20:25+00:00,3,67,3,CredentialAccess,,3,101,78,5,1,1,1,1,1,360606,138268,289573,153085,20405,242,Unknown,5,,Unknown,10339,14,0,0,1
22717,113,BenignPositive,2024-06-03 12:32:28+00:00,2024-06-11 16:40:14+00:00,12,52,4,InitialAccess,T1566|T1566.001|T1497.002|T1078;T1078.004|T1003;T1012;T1552.002,8,10,8,13,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,Malgent,NoThreatsFound,11767,12,0,0,1
22778,1735,TruePositive,2024-06-05 19:43:42+00:00,2024-06-13 22:44:49+00:00,13,41,5,CredentialAccess,T1557.001|T1078;T1078.004|T1078.003,6,767,3537,7,1,1,1,1,1,360606,138268,289573,79290,453297,242,Suspicious,0,,Suspicious,11701,19,2,0,0
22787,162,TruePositive,2024-06-05 03:24:15+00:00,2024-06-13 18:10:11+00:00,4,61,4,Exfiltration,,4,111,90,6,1,1,1,1,1,360606,138268,289573,153085,7,242,Unknown,5,,Unknown,12405,3,2,0,0
22852,318,BenignPositive,2024-06-05 00:08:33+00:00,2024-06-15 04:28:06+00:00,7,64,1,InitialAccess,T1566.002|T1078;T1078.004,5,1,1,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,14659,0,2,0,0
22893,20,BenignPositive,2024-06-05 14:15:04+00:00,2024-06-15 13:22:04+00:00,6,64,2,InitialAccess,T1566.001|T1078;T1078.004,5,10,8,9,1,1,1,1,1,360606,1561,1763,153085,453297,242,Unknown,5,,Malicious,14347,14,2,0,1
22940,74,BenignPositive,2024-06-05 11:35:55+00:00,2024-06-15 14:02:12+00:00,9,67,2,InitialAccess,T1566|T1078;T1078.004,5,13,11,9,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,14546,11,2,0,1
22951,615,BenignPositive,2024-06-03 09:58:39+00:00,2024-06-15 04:09:49+00:00,6,27,3,InitialAccess,T1566.001|T1078;T1078.004|T1210,5,10,8,9,1,1,1,1,1,360606,138268,289573,153085,108372,242,Unknown,5,,Malicious,16931,9,0,0,1
23024,343,BenignPositive,2024-06-03 12:59:18+00:00,2024-06-11 16:41:22+00:00,4,63,2,InitialAccess,T1566.002,3,1,1,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,11742,12,0,0,1
23094,88,FalsePositive,2024-06-10 03:01:59+00:00,2024-06-12 02:11:53+00:00,2,7,2,Exfiltration,,2,58,43,3,1,1,1,1,1,360606,138268,289573,153085,50831,242,Unknown,5,,Unknown,2829,3,0,0,0
23111,2,BenignPositive,2024-06-04 08:45:15+00:00,2024-06-14 03:08:47+00:00,2,66,2,Exfiltration,T1078;T1078.004,2,15,13,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,14063,8,1,0,1
23156,729,BenignPositive,2024-06-07 07:31:56+00:00,2024-06-11 19:20:26+00:00,3,16,1,InitialAccess,T1566.002,3,1,1,5,1,1,1,1,1,360606,138268,289573,153085,36274,242,Unknown,5,,Suspicious,6468,7,4,0,0
23236,40,BenignPositive,2024-06-06 13:18:53+00:00,2024-06-06 22:20:57+00:00,11,66,2,SuspiciousActivity,,2,3,4,5,1,1,1,1,1,122568,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,542,13,3,0,1
23238,229,TruePositive,2024-06-03 06:56:12+00:00,2024-06-13 18:49:49+00:00,3,66,2,InitialAccess,T1566.002,2,1,1,7,1,1,1,1,1,360606,138268,289573,153085,12014,242,Suspicious,5,,Malicious,15113,6,0,0,0
23295,1420,BenignPositive,2024-06-03 12:02:28+00:00,2024-06-15 21:22:15+00:00,5,63,4,CommandAndControl,T1566.002|T1071;T1571|T1110,5,760,324,7,1,1,1,1,1,360606,138268,289573,153085,31040,242,Unknown,5,,NoThreatsFound,17839,12,0,0,1
23351,682,BenignPositive,2024-06-04 17:05:22+00:00,2024-06-12 07:03:42+00:00,5,39,2,InitialAccess,T1190|T1566|T1007;T1016;T1016.001;T1018;T1046;T1049;T1087;T1135,4,6,5,7,1,1,1,1,1,360606,2118,2085,153085,453297,242,Suspicious,5,,Suspicious,10918,17,1,0,1
23392,313,BenignPositive,2024-05-31 02:57:16+00:00,2024-06-13 06:00:16+00:00,3,60,2,CredentialAccess,T1110,2,1424,352,3,1,1,1,1,1,2762,138268,289573,153085,453297,242,Unknown,5,,Unknown,18903,2,4,0,0
23506,130,BenignPositive,2024-06-03 23:54:42+00:00,2024-06-16 19:10:23+00:00,6,21,3,InitialAccess,T1110;T1110.003;T1110.001|T1078;T1078.004,4,0,0,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,18435,23,0,0,0
23527,252,FalsePositive,2024-06-11 01:39:11+00:00,2024-06-11 10:17:01+00:00,3,65,3,InitialAccess,,3,309,307,6,1,1,1,1,1,360606,138268,289573,153085,19267,242,Unknown,5,,Unknown,517,1,1,0,0
23568,421,BenignPositive,2024-06-03 08:54:39+00:00,2024-06-14 00:41:32+00:00,5,65,3,CredentialAccess,T1078;T1078.004,5,310,308,8,1,1,1,1,1,10446,138268,289573,153085,453297,242,Unknown,5,,Unknown,15346,8,0,0,1
23569,1860,TruePositive,2024-06-03 09:18:41+00:00,2024-06-14 19:54:11+00:00,13,53,4,Exfiltration,T1003.001;T1055.002;T1550.002,4,337,15632,9,1,1,1,1,1,21121,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,16475,9,0,0,1
23581,2,BenignPositive,2024-06-04 08:23:10+00:00,2024-06-14 00:04:50+00:00,2,65,2,Exfiltration,T1078;T1078.004,2,42,27,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,13901,8,1,0,1
23668,17,FalsePositive,2024-06-06 15:57:23+00:00,2024-06-06 23:29:16+00:00,5,65,1,Exfiltration,,1,20,987,5,1,1,1,1,1,3920,138268,289573,153085,453297,242,Unknown,5,,Unknown,451,15,3,0,1
23686,212,FalsePositive,2024-05-24 19:51:15+00:00,2024-06-13 16:33:16+00:00,8,32,7,Execution,T1566|T1021;T1021.003;T1021.006;T1059|T1021.003;T1021.006;T1059.001|T1550|T1098,8,11,9,7,1,1,1,1,1,360606,138268,289573,35267,453297,242,Suspicious,0,,Suspicious,28602,19,4,0,0
23698,496,BenignPositive,2024-06-05 18:19:38+00:00,2024-06-06 23:19:20+00:00,4,63,3,InitialAccess,T1566.002|T1110,3,1,1,9,1,1,1,1,1,360606,43689,56,153085,453297,242,Unknown,5,,Malicious,1739,18,2,0,1
23778,315,BenignPositive,2024-06-14 12:37:31+00:00,2024-06-15 08:50:37+00:00,13,65,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,0,0,153085,453297,242,Suspicious,5,,Suspicious,1213,12,4,0,1
23781,325,BenignPositive,2024-06-07 22:39:16+00:00,2024-06-16 10:06:06+00:00,7,59,2,InitialAccess,T1566.002|T1566,4,1,1,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Malicious,12206,22,4,0,0
23828,1269,FalsePositive,2024-06-03 18:12:44+00:00,2024-06-12 01:26:38+00:00,8,55,3,InitialAccess,T1059.001|T1078|T1566.002|T1570|T1566,7,1099,1953,9,1,1,1,1,1,360606,138268,289573,22253,453297,242,Suspicious,0,,Suspicious,11953,18,0,0,1
23845,330,BenignPositive,2024-06-05 11:29:02+00:00,2024-06-14 23:34:58+00:00,4,22,3,InitialAccess,T1566.002,4,1,1,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,CustomEnterpriseBlock,NoThreatsFound,13685,11,2,0,1
23933,2087,FalsePositive,2024-06-07 10:19:54+00:00,2024-06-11 08:06:16+00:00,2,45,1,InitialAccess,T1566.002|T1566,2,1,1,6,1,1,1,1,1,360606,138268,289573,153085,71545,242,Unknown,5,,NoThreatsFound,5626,10,4,0,1
23986,94,BenignPositive,2024-06-03 19:14:09+00:00,2024-06-17 00:15:53+00:00,11,54,2,CommandAndControl,T1078;T1078.004,2,2,2,7,1,1,1,1,1,360606,9,0,153085,453297,242,Suspicious,5,,Suspicious,19021,19,0,0,0
23988,69,BenignPositive,2024-06-05 14:37:54+00:00,2024-06-13 12:43:46+00:00,6,64,3,InitialAccess,T1566.002,3,1,1,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,11405,14,2,0,1
23998,200,TruePositive,2024-06-05 15:26:15+00:00,2024-06-13 10:44:10+00:00,2,60,1,InitialAccess,T1566.002|T1078;T1078.004,2,1,1,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,11237,15,2,0,1
24009,33,BenignPositive,2024-06-05 09:47:18+00:00,2024-06-09 02:23:09+00:00,2,16,2,InitialAccess,T1566.002,2,1,1,8,1,1,1,1,1,360606,138268,289573,153085,171248,242,Unknown,5,,Malicious,5315,9,2,0,1
24010,31,BenignPositive,2024-06-05 10:33:16+00:00,2024-06-05 22:55:06+00:00,9,53,2,Exfiltration,,3,45,4088,6,1,1,1,1,1,360606,957,391,153085,453297,242,Unknown,5,,Unknown,741,10,2,0,1
24063,336,BenignPositive,2024-06-05 13:07:49+00:00,2024-06-13 07:08:49+00:00,7,47,1,InitialAccess,T1078|T1566.002,3,1,1,6,1,1,1,1,1,20078,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,11161,13,2,0,1
24103,2,BenignPositive,2024-06-10 21:56:03+00:00,2024-06-13 18:12:08+00:00,2,64,1,Exfiltration,,2,18,14,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,4096,21,0,0,0
24106,292,FalsePositive,2024-05-26 01:29:34+00:00,2024-06-16 16:13:36+00:00,6,52,3,InitialAccess,T1078;T1078.004|T1059|T1566.001,6,343,177,9,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,31124,1,6,1,0
24120,173,TruePositive,2024-06-03 19:35:56+00:00,2024-06-12 10:24:09+00:00,9,57,5,InitialAccess,T1566.002|T1110;T1110.003;T1110.001|T1078;T1078.004|T1204;T1064;T1059.003;T1059.001;T1204.002,9,1,1,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Malicious,12408,19,0,0,0
24131,173,TruePositive,2024-06-04 00:58:49+00:00,2024-06-14 21:45:23+00:00,11,49,5,CommandAndControl,T1566,9,2,2,10,1,1,1,1,1,360606,138268,289573,26495,453297,242,Suspicious,0,,Suspicious,15646,0,1,0,0
24165,65,FalsePositive,2024-06-12 02:24:35+00:00,2024-06-12 02:24:35+00:00,1,64,1,InitialAccess,T1566.002,1,1,1,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,0,2,2,0,0
24195,41,TruePositive,2024-06-13 15:31:08+00:00,2024-06-13 16:12:37+00:00,2,64,1,Exfiltration,,1,32,7401,3,1,1,1,1,1,360606,138268,531,153085,453297,242,Unknown,5,,Unknown,41,15,3,0,1
24196,41,TruePositive,2024-06-13 18:12:08+00:00,2024-06-13 18:12:08+00:00,1,64,1,Exfiltration,,1,32,7668,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,18,3,0,1
24208,225,TruePositive,2024-06-04 13:08:26+00:00,2024-06-10 09:20:09+00:00,7,57,4,InitialAccess,T1566.002|T1078;T1078.004,6,1,1,11,1,1,1,1,1,360606,138268,289573,23396,453297,242,Suspicious,0,Phish,Suspicious,8411,13,1,0,1
24326,223,BenignPositive,2024-06-15 00:46:00+00:00,2024-06-15 00:46:00+00:00,1,2,1,Exfiltration,,1,231,2099,2,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,0,5,1,0
24415,125,BenignPositive,2024-06-11 22:23:20+00:00,2024-06-14 08:47:05+00:00,4,63,3,Exfiltration,,4,286,4758,7,1,1,1,1,1,360606,138268,27910,153085,453297,242,Unknown,5,,Unknown,3503,22,1,0,0
24431,106,BenignPositive,2024-06-04 07:29:57+00:00,2024-06-12 02:53:43+00:00,12,59,3,CommandAndControl,,3,2,2,6,1,1,1,1,1,360606,154,151,153085,453297,242,Suspicious,5,,Suspicious,11243,7,1,0,0
24438,124,FalsePositive,2024-06-03 00:38:09+00:00,2024-06-16 00:22:08+00:00,2,60,2,Exfiltration,,2,183,154,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,18703,0,0,0,0
24482,3539,TruePositive,2024-06-04 09:29:40+00:00,2024-06-13 19:24:22+00:00,2,4,2,InitialAccess,,2,445,10744,4,1,1,1,1,1,360606,138268,289573,153085,290968,242,Unknown,5,,Unknown,13554,9,1,0,1
24585,149,BenignPositive,2024-06-03 17:51:11+00:00,2024-06-11 16:10:14+00:00,7,39,3,InitialAccess,T1566.002|T1190,6,1,1,9,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,11419,17,0,0,1
24603,3,BenignPositive,2024-06-10 06:17:52+00:00,2024-06-10 20:00:59+00:00,11,63,2,SuspiciousActivity,,2,3,4,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,823,6,0,0,0
24653,761,TruePositive,2024-06-05 08:54:04+00:00,2024-06-15 09:36:32+00:00,7,58,3,InitialAccess,T1566.001|T1003;T1012;T1552.002,3,10,8,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,NoThreatsFound,14442,8,2,0,1
24670,41,TruePositive,2024-06-14 12:37:43+00:00,2024-06-14 12:37:43+00:00,1,63,1,Exfiltration,,1,32,7817,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,12,4,0,1
24675,40,BenignPositive,2024-05-13 19:23:08+00:00,2024-06-05 10:05:53+00:00,3,63,2,InitialAccess,T1566.002,2,1,1,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,32562,19,0,0,0
24719,342,BenignPositive,2024-06-03 10:38:18+00:00,2024-06-09 03:15:14+00:00,4,22,2,InitialAccess,T1566.002|T1566,4,1,1,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,AdFind,Malicious,8196,10,0,0,1
24759,122,FalsePositive,2024-06-06 16:40:50+00:00,2024-06-13 20:58:37+00:00,2,9,2,CommandAndControl,T1078;T1078.004,2,2,2,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,10337,16,3,0,1
24791,800,FalsePositive,2024-06-03 16:45:25+00:00,2024-06-11 17:29:53+00:00,11,50,3,Exfiltration,,4,1287,8197,8,1,1,1,1,1,360606,5098,5575,153085,453297,242,Unknown,5,,Unknown,11564,16,0,0,1
24866,37,FalsePositive,2024-06-04 08:10:16+00:00,2024-06-12 15:35:01+00:00,4,63,2,Exfiltration,T1078;T1078.004,4,70,3179,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,11964,8,1,0,1
24874,186,FalsePositive,2024-06-13 03:34:36+00:00,2024-06-13 03:34:36+00:00,1,4,1,Exfiltration,,1,440,3946,4,1,1,1,1,1,360606,138268,289573,153085,6354,242,Unknown,5,,Unknown,0,3,3,0,0
24879,322,BenignPositive,2024-06-05 03:41:34+00:00,2024-06-11 17:42:24+00:00,9,59,3,Malware,T1566,3,31,5,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,Xarcen,Malicious,9480,3,2,0,0
24916,19,BenignPositive,2024-06-05 14:51:32+00:00,2024-06-16 00:05:16+00:00,5,61,4,CommandAndControl,T1046;T1071;T1210|T1078|T1110|T1078;T1078.004,5,92,29,5,1,1,1,1,1,118703,138268,289573,153085,453297,242,Unknown,5,,Unknown,14953,14,2,0,1
24945,16,BenignPositive,2024-06-10 19:24:25+00:00,2024-06-10 19:24:25+00:00,1,59,1,Exfiltration,,1,24,4596,2,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,19,0,0,0
24956,49,TruePositive,2024-06-03 20:30:32+00:00,2024-06-04 06:11:02+00:00,12,62,1,SuspiciousActivity,,1,3,4,5,1,1,1,1,1,360606,138268,289573,153085,208,242,Suspicious,5,,Suspicious,580,20,0,0,0
25012,129,BenignPositive,2024-06-06 19:20:36+00:00,2024-06-06 19:20:36+00:00,1,62,1,Exfiltration,,1,104,2018,3,1,1,1,1,1,360606,138268,111624,153085,453297,242,Unknown,5,,Unknown,0,19,3,0,0
25057,885,FalsePositive,2024-06-04 05:47:54+00:00,2024-06-13 22:57:17+00:00,6,36,3,InitialAccess,T1566.002|T1566,5,1,1,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,13989,5,1,0,0
25087,83,BenignPositive,2024-06-06 15:29:22+00:00,2024-06-06 15:29:22+00:00,1,8,1,Exfiltration,,1,60,29228,2,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,15,3,0,1
25088,2,BenignPositive,2024-06-06 21:07:26+00:00,2024-06-10 04:22:14+00:00,2,62,1,Exfiltration,,2,18,14,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,4754,21,3,0,0
25141,1840,FalsePositive,2024-06-07 15:27:40+00:00,2024-06-07 15:27:40+00:00,1,4,1,InitialAccess,,1,19,15,4,1,1,1,1,1,360606,138268,289573,153085,141282,242,Unknown,5,,Unknown,0,15,4,0,1
25166,345,TruePositive,2024-06-08 17:47:06+00:00,2024-06-15 12:32:47+00:00,4,15,3,InitialAccess,T1528|T1595|T1566,4,6,5,9,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,9765,17,5,1,1
25168,222,FalsePositive,2024-06-05 08:46:13+00:00,2024-06-16 16:53:55+00:00,6,39,3,InitialAccess,T1078;T1078.004|T1566.002|T1046,4,1,1,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,16327,8,2,0,1
25174,79,FalsePositive,2024-06-16 11:12:06+00:00,2024-06-16 11:12:06+00:00,1,4,1,CredentialAccess,T1003;T1012;T1552.002,1,56,40,4,1,1,1,1,1,360606,138268,289573,4776,453297,242,Suspicious,0,,Suspicious,0,11,6,1,1
25183,30,BenignPositive,2024-06-13 16:39:22+00:00,2024-06-14 00:05:27+00:00,6,62,1,Exfiltration,,2,170,13439,3,1,1,1,1,1,360606,138268,62460,153085,453297,242,Unknown,5,,Unknown,446,16,3,0,1
25217,182,BenignPositive,2024-06-03 13:27:51+00:00,2024-06-09 00:29:51+00:00,4,58,4,Exfiltration,T1566.002,4,111,90,10,1,1,1,1,1,360606,138268,92782,153085,453297,242,Suspicious,5,,Malicious,7862,13,0,0,1
25227,2017,BenignPositive,2024-06-03 10:54:00+00:00,2024-06-07 15:33:03+00:00,12,42,2,SuspiciousActivity,T1566,2,5,8479,7,1,1,1,1,1,360606,138268,289573,153085,30248,242,Unknown,5,,NoThreatsFound,6039,10,0,0,1
25230,782,FalsePositive,2024-06-03 04:16:04+00:00,2024-06-16 21:06:52+00:00,9,57,6,InitialAccess,T1566.002|T1078;T1078.004|T1047;T1082;T1497.001|T1047;T1057|T1018;T1033;T1069;T1082;T1087;T1087.002;T1135;T1558.003,8,1,1,11,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,NoThreatsFound,19730,4,0,0,0
25292,64,BenignPositive,2024-06-04 08:05:11+00:00,2024-06-14 16:16:34+00:00,4,62,2,InitialAccess,T1078|T1566,3,514,552,8,1,1,1,1,1,360606,138268,289573,153085,112810,242,Suspicious,5,,NoThreatsFound,14891,8,1,0,1
25344,103,BenignPositive,2024-06-04 16:52:27+00:00,2024-06-04 16:52:27+00:00,1,6,1,InitialAccess,T1566,1,11,9,3,1,1,1,1,1,360606,138268,289573,153085,171276,242,Unknown,5,,Unknown,0,16,1,0,1
25369,279,FalsePositive,2024-06-04 13:12:51+00:00,2024-06-15 08:58:43+00:00,15,62,2,InitialAccess,T1078;T1078.004|T1566.002,4,0,0,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,15585,13,1,0,1
25395,26,BenignPositive,2024-06-08 22:26:11+00:00,2024-06-10 03:12:28+00:00,8,58,5,Execution,T1059.003|T1574.001|T1027.002;T1027.005;T1059.001;T1059.005;T1059.007;T1105|T1007;T1016;T1018;T1049;T1057;T1059.001;T1087;T1135,6,62,46,6,1,1,1,1,1,360606,1154,1096,153085,453297,242,Suspicious,5,,Suspicious,1726,22,5,1,0
25479,92,BenignPositive,2024-06-03 14:38:19+00:00,2024-06-14 20:12:07+00:00,9,44,2,CommandAndControl,,2,2,2,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,16173,14,0,0,1
25514,373,TruePositive,2024-05-31 02:07:26+00:00,2024-06-12 16:32:14+00:00,2,27,2,Impact,T1003;T1003.002;T1003.004;T1012;T1021;T1090.001;T1112;T1489;T1543.003;T1559;T1569.002,2,131,113,8,1,1,1,1,1,360606,54,39,153085,453297,242,Suspicious,5,,Suspicious,18144,2,4,0,0
25531,562,BenignPositive,2024-06-08 18:30:01+00:00,2024-06-13 22:12:16+00:00,4,17,3,SuspiciousActivity,T1110;T1110.003;T1110.001,4,3,4,9,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,7422,18,5,1,1
25579,641,BenignPositive,2024-05-24 18:56:03+00:00,2024-06-13 00:25:14+00:00,6,53,3,CredentialAccess,T1003;T1098,4,1364,492,7,1,1,1,1,1,360606,138268,289573,153085,33041,242,Unknown,5,,Unknown,27689,18,4,0,1
25616,2,BenignPositive,2024-06-12 06:57:06+00:00,2024-06-12 06:57:06+00:00,1,61,1,Exfiltration,,1,42,27,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,6,2,0,0
25638,327,BenignPositive,2024-06-04 20:13:34+00:00,2024-06-12 22:46:41+00:00,8,37,3,InitialAccess,T1566.001|T1566|T1568;T1008,7,2,2,9,1,1,1,1,1,360606,138268,289573,153085,1620,242,Suspicious,5,,NoThreatsFound,11673,20,1,0,0
25639,1166,BenignPositive,2024-06-03 12:16:07+00:00,2024-06-13 19:17:20+00:00,7,34,4,InitialAccess,T1566.002|T1098;T1114|T1568;T1008,7,1,1,10,1,1,1,1,1,261268,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,14821,12,0,0,1
25704,30,BenignPositive,2024-06-03 14:38:57+00:00,2024-06-06 07:14:04+00:00,2,61,2,Exfiltration,,2,37,4466,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,3875,14,0,0,1
